bacteria,drug,region,year,failure_rate,p5,p95,source_quality,notes
imipenem,a_baumannii,europe,2020,0.4635,0.32445,0.6489,clinical_trial_rwe,clinical_surveillance_2020
imipenem,a_baumannii,asia,2020,0.5922499999999999,0.4145749999999999,0.8291499999999998,clinical_trial_rwe,clinical_surveillance_2020
imipenem,a_baumannii,africa,2020,0.64375,0.450625,0.90125,clinical_trial_rwe,clinical_surveillance_2020
imipenem,a_baumannii,south_america,2020,0.5665000000000001,0.39655000000000007,0.7931000000000001,clinical_trial_rwe,clinical_surveillance_2020
imipenem,a_baumannii,oceania,2020,0.4532,0.31723999999999997,0.6344799999999999,clinical_trial_rwe,clinical_surveillance_2020
imipenem,a_baumannii,north_america,2021,0.4505,0.31534999999999996,0.6306999999999999,clinical_trial_rwe,clinical_surveillance_2021
imipenem,a_baumannii,europe,2021,0.47700000000000004,0.33390000000000003,0.6678000000000001,clinical_trial_rwe,clinical_surveillance_2021
imipenem,a_baumannii,asia,2021,0.6094999999999999,0.4266499999999999,0.8532999999999998,clinical_trial_rwe,clinical_surveillance_2021
imipenem,a_baumannii,africa,2021,0.6625000000000001,0.46375000000000005,0.9275000000000001,clinical_trial_rwe,clinical_surveillance_2021
imipenem,a_baumannii,south_america,2021,0.5830000000000001,0.4081,0.8162,clinical_trial_rwe,clinical_surveillance_2021
imipenem,a_baumannii,oceania,2021,0.46640000000000004,0.32648,0.65296,clinical_trial_rwe,clinical_surveillance_2021
imipenem,a_baumannii,north_america,2022,0.46325,0.324275,0.64855,clinical_trial_rwe,clinical_surveillance_2022
imipenem,a_baumannii,europe,2022,0.49050000000000005,0.34335,0.6867,clinical_trial_rwe,clinical_surveillance_2022
imipenem,a_baumannii,asia,2022,0.62675,0.438725,0.87745,clinical_trial_rwe,clinical_surveillance_2022
imipenem,a_baumannii,africa,2022,0.68125,0.476875,0.95,clinical_trial_rwe,clinical_surveillance_2022
imipenem,a_baumannii,south_america,2022,0.5995000000000001,0.4196500000000001,0.8393000000000002,clinical_trial_rwe,clinical_surveillance_2022
imipenem,a_baumannii,oceania,2022,0.4796,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
imipenem,a_baumannii,north_america,2023,0.47600000000000003,0.3332,0.6664,clinical_trial_rwe,clinical_surveillance_2023
imipenem,a_baumannii,europe,2023,0.5040000000000001,0.35280000000000006,0.7056000000000001,clinical_trial_rwe,clinical_surveillance_2023
imipenem,a_baumannii,asia,2023,0.644,0.4508,0.9016,clinical_trial_rwe,clinical_surveillance_2023
imipenem,a_baumannii,africa,2023,0.7000000000000001,0.49,0.95,clinical_trial_rwe,clinical_surveillance_2023
imipenem,a_baumannii,south_america,2023,0.6160000000000001,0.4312,0.8624,clinical_trial_rwe,clinical_surveillance_2023
imipenem,a_baumannii,oceania,2023,0.49280000000000007,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
imipenem,a_baumannii,north_america,2024,0.48874999999999996,0.34212499999999996,0.6842499999999999,clinical_trial_rwe,clinical_surveillance_2024
imipenem,a_baumannii,europe,2024,0.5175,0.36224999999999996,0.7244999999999999,clinical_trial_rwe,clinical_surveillance_2024
imipenem,a_baumannii,asia,2024,0.6612499999999999,0.46287499999999987,0.9257499999999997,clinical_trial_rwe,clinical_surveillance_2024
imipenem,a_baumannii,africa,2024,0.71875,0.5031249999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
imipenem,a_baumannii,south_america,2024,0.6325,0.4427499999999999,0.8854999999999998,clinical_trial_rwe,clinical_surveillance_2024
imipenem,a_baumannii,oceania,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,e_coli,north_america,2019,0.4675,0.32725,0.6545,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,e_coli,europe,2019,0.49500000000000005,0.34650000000000003,0.6930000000000001,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,e_coli,asia,2019,0.6325,0.4427499999999999,0.8854999999999998,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,e_coli,africa,2019,0.6875,0.48124999999999996,0.95,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,e_coli,south_america,2019,0.6050000000000001,0.42350000000000004,0.8470000000000001,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,e_coli,oceania,2019,0.48400000000000004,0.3388,0.6776,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,e_coli,north_america,2020,0.48152500000000004,0.3370675,0.674135,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,e_coli,europe,2020,0.50985,0.356895,0.71379,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,e_coli,asia,2020,0.6514749999999999,0.4560324999999999,0.9120649999999998,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,e_coli,africa,2020,0.708125,0.49568749999999995,0.95,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,e_coli,south_america,2020,0.6231500000000001,0.43620500000000006,0.8724100000000001,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,e_coli,oceania,2020,0.4985200000000001,0.34896400000000005,0.6979280000000001,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,e_coli,north_america,2021,0.49555000000000005,0.346885,0.69377,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,e_coli,europe,2021,0.5247,0.36729,0.73458,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,e_coli,asia,2021,0.67045,0.469315,0.93863,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,e_coli,africa,2021,0.72875,0.5101249999999999,0.95,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,e_coli,south_america,2021,0.6413000000000001,0.44891000000000003,0.8978200000000001,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,e_coli,oceania,2021,0.51304,0.359128,0.718256,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,e_coli,north_america,2022,0.5095750000000001,0.35670250000000003,0.7134050000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,e_coli,europe,2022,0.5395500000000001,0.37768500000000005,0.7553700000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,e_coli,asia,2022,0.689425,0.48259749999999996,0.95,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,e_coli,africa,2022,0.749375,0.5245624999999999,0.95,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,e_coli,south_america,2022,0.6594500000000002,0.4616150000000001,0.9232300000000002,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,e_coli,oceania,2022,0.52756,0.369292,0.738584,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,e_coli,north_america,2023,0.5236000000000001,0.36652,0.73304,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,e_coli,europe,2023,0.5544000000000001,0.38808000000000004,0.7761600000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,e_coli,asia,2023,0.7084,0.49588,0.95,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,e_coli,africa,2023,0.77,0.5389999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,e_coli,south_america,2023,0.6776000000000002,0.47432000000000013,0.9486400000000003,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,e_coli,oceania,2023,0.5420800000000001,0.37945600000000007,0.7589120000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,e_coli,north_america,2024,0.537625,0.3763375,0.752675,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,e_coli,europe,2024,0.56925,0.398475,0.79695,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,e_coli,asia,2024,0.7273749999999999,0.5091624999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,e_coli,africa,2024,0.7906249999999999,0.5534374999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,e_coli,south_america,2024,0.6957500000000001,0.48702500000000004,0.95,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,e_coli,oceania,2024,0.5566,0.38961999999999997,0.7792399999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,k_pneumoniae,north_america,2019,0.3825,0.26775,0.5355,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,k_pneumoniae,europe,2019,0.405,0.2835,0.567,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,k_pneumoniae,asia,2019,0.5175,0.36224999999999996,0.7244999999999999,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,k_pneumoniae,africa,2019,0.5625,0.39375,0.7875,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,k_pneumoniae,south_america,2019,0.49500000000000005,0.34650000000000003,0.6930000000000001,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,k_pneumoniae,oceania,2019,0.396,0.2772,0.5544,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,k_pneumoniae,north_america,2020,0.393975,0.2757825,0.551565,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,k_pneumoniae,europe,2020,0.41715,0.292005,0.58401,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,k_pneumoniae,asia,2020,0.533025,0.37311749999999994,0.7462349999999999,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,k_pneumoniae,africa,2020,0.579375,0.40556249999999994,0.8111249999999999,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,k_pneumoniae,south_america,2020,0.50985,0.356895,0.71379,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,k_pneumoniae,oceania,2020,0.40788,0.285516,0.571032,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,k_pneumoniae,north_america,2021,0.40545000000000003,0.283815,0.56763,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,k_pneumoniae,europe,2021,0.42930000000000007,0.30051000000000005,0.6010200000000001,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,k_pneumoniae,asia,2021,0.54855,0.38398499999999997,0.7679699999999999,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,k_pneumoniae,africa,2021,0.5962500000000001,0.417375,0.83475,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,k_pneumoniae,south_america,2021,0.5247,0.36729,0.73458,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,k_pneumoniae,oceania,2021,0.41976,0.293832,0.587664,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,k_pneumoniae,north_america,2022,0.41692500000000005,0.29184750000000004,0.5836950000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,k_pneumoniae,europe,2022,0.44145000000000006,0.30901500000000004,0.6180300000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,k_pneumoniae,asia,2022,0.564075,0.3948525,0.789705,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,k_pneumoniae,africa,2022,0.613125,0.4291875,0.858375,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,k_pneumoniae,south_america,2022,0.5395500000000001,0.37768500000000005,0.7553700000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,k_pneumoniae,oceania,2022,0.4316400000000001,0.302148,0.604296,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,k_pneumoniae,north_america,2023,0.42840000000000006,0.29988000000000004,0.5997600000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,k_pneumoniae,europe,2023,0.45360000000000006,0.31752,0.63504,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,k_pneumoniae,asia,2023,0.5796,0.40571999999999997,0.8114399999999999,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,k_pneumoniae,africa,2023,0.6300000000000001,0.44100000000000006,0.8820000000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,k_pneumoniae,south_america,2023,0.5544000000000001,0.38808000000000004,0.7761600000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,k_pneumoniae,oceania,2023,0.4435200000000001,0.310464,0.620928,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,k_pneumoniae,north_america,2024,0.43987499999999996,0.3079125,0.615825,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,k_pneumoniae,europe,2024,0.46575,0.32602499999999995,0.6520499999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,k_pneumoniae,asia,2024,0.5951249999999999,0.4165874999999999,0.8331749999999998,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,k_pneumoniae,africa,2024,0.646875,0.45281249999999995,0.9056249999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,k_pneumoniae,south_america,2024,0.56925,0.398475,0.79695,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,k_pneumoniae,oceania,2024,0.45539999999999997,0.31877999999999995,0.6375599999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,p_aeruginosa,north_america,2019,0.34,0.238,0.476,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,p_aeruginosa,europe,2019,0.36000000000000004,0.252,0.504,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,p_aeruginosa,asia,2019,0.45999999999999996,0.32199999999999995,0.6439999999999999,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,p_aeruginosa,africa,2019,0.5,0.35,0.7,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,p_aeruginosa,south_america,2019,0.44000000000000006,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,p_aeruginosa,oceania,2019,0.35200000000000004,0.2464,0.4928,clinical_trial_rwe,clinical_surveillance_2019
ciprofloxacin,p_aeruginosa,north_america,2020,0.3502,0.24514,0.49028,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,p_aeruginosa,europe,2020,0.3708000000000001,0.25956,0.51912,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,p_aeruginosa,asia,2020,0.4738,0.33165999999999995,0.6633199999999999,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,p_aeruginosa,africa,2020,0.515,0.3605,0.721,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,p_aeruginosa,south_america,2020,0.45320000000000005,0.31724,0.63448,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,p_aeruginosa,oceania,2020,0.36256000000000005,0.253792,0.507584,clinical_trial_rwe,clinical_surveillance_2020
ciprofloxacin,p_aeruginosa,north_america,2021,0.36040000000000005,0.25228,0.50456,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,p_aeruginosa,europe,2021,0.38160000000000005,0.26712,0.53424,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,p_aeruginosa,asia,2021,0.4876,0.34131999999999996,0.6826399999999999,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,p_aeruginosa,africa,2021,0.53,0.371,0.742,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,p_aeruginosa,south_america,2021,0.4664000000000001,0.32648000000000005,0.6529600000000001,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,p_aeruginosa,oceania,2021,0.37312000000000006,0.261184,0.522368,clinical_trial_rwe,clinical_surveillance_2021
ciprofloxacin,p_aeruginosa,north_america,2022,0.37060000000000004,0.25942000000000004,0.5188400000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,p_aeruginosa,europe,2022,0.3924000000000001,0.27468000000000004,0.5493600000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,p_aeruginosa,asia,2022,0.5014,0.35097999999999996,0.7019599999999999,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,p_aeruginosa,africa,2022,0.545,0.3815,0.763,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,p_aeruginosa,south_america,2022,0.4796000000000001,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,p_aeruginosa,oceania,2022,0.3836800000000001,0.26857600000000004,0.5371520000000001,clinical_trial_rwe,clinical_surveillance_2022
ciprofloxacin,p_aeruginosa,north_america,2023,0.3808000000000001,0.26656,0.53312,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,p_aeruginosa,europe,2023,0.40320000000000006,0.28224000000000005,0.5644800000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,p_aeruginosa,asia,2023,0.5152,0.36063999999999996,0.7212799999999999,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,p_aeruginosa,africa,2023,0.56,0.392,0.784,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,p_aeruginosa,south_america,2023,0.4928000000000001,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,p_aeruginosa,oceania,2023,0.3942400000000001,0.27596800000000005,0.5519360000000001,clinical_trial_rwe,clinical_surveillance_2023
ciprofloxacin,p_aeruginosa,north_america,2024,0.391,0.2737,0.5474,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,p_aeruginosa,europe,2024,0.41400000000000003,0.2898,0.5796,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,p_aeruginosa,asia,2024,0.5289999999999999,0.3702999999999999,0.7405999999999998,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,p_aeruginosa,africa,2024,0.575,0.40249999999999997,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,p_aeruginosa,south_america,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
ciprofloxacin,p_aeruginosa,oceania,2024,0.4048,0.28336,0.56672,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,s_pneumoniae,north_america,2019,0.2125,0.14875,0.2975,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,s_pneumoniae,europe,2019,0.225,0.1575,0.315,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,s_pneumoniae,asia,2019,0.2875,0.20124999999999998,0.40249999999999997,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,s_pneumoniae,africa,2019,0.3125,0.21875,0.4375,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,s_pneumoniae,south_america,2019,0.275,0.1925,0.385,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,s_pneumoniae,oceania,2019,0.22,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,s_pneumoniae,north_america,2020,0.218875,0.15321249999999997,0.30642499999999995,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,s_pneumoniae,europe,2020,0.23175,0.162225,0.32445,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,s_pneumoniae,asia,2020,0.29612499999999997,0.20728749999999996,0.4145749999999999,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,s_pneumoniae,africa,2020,0.321875,0.2253125,0.450625,clinical_trial_rwe,clinical_surveillance_2020
